purchase_value,age,class,account_age_minutes,purchase_hour,purchase_day_of_week,is_weekend,is_night,device_txn_count_total,is_device_new,purchase_value_log,purchase_value_zscore,is_outlier_amount,browser_fraud_rate,source_fraud_rate,country_fraud_rate
19,37,1,0.016666666666666666,3,3,0,1,11,0,2.995732273553991,-0.9788574611986993,0,0.08820721600538067,0.09178035252460727,0.09544467179483984
19,37,1,0.016666666666666666,3,3,0,1,11,0,2.995732273553991,-0.9788574611986993,0,0.08833621865881917,0.09276216088455654,0.09607735627525994
19,37,1,0.016666666666666666,3,3,0,1,11,0,2.995732273553991,-0.9788574611986993,0,0.08833621865881917,0.09276216088455654,0.09607735627525994
19,37,1,0.016666666666666666,3,3,0,1,11,0,2.995732273553991,-0.9788574611986993,0,0.08618413003811719,0.09244003545869212,0.09641771801089424
19,37,1,0.016666666666666666,3,3,0,1,11,0,2.995732273553991,-0.9788574611986993,0,0.08607998293734821,0.09129604887236119,0.09522036846830709
16,27,1,0.016666666666666666,3,3,0,1,8,1,2.833213344056216,-1.1425882336477255,0,0.09113755009311443,0.09178035252460727,0.08711475214655588
16,27,1,0.016666666666666666,3,3,0,1,8,0,2.833213344056216,-1.1425882336477255,0,0.09029286441526664,0.09205402979714726,0.08620326888140667
16,27,1,0.016666666666666666,3,3,0,1,8,0,2.833213344056216,-1.1425882336477255,0,0.09016403675834773,0.09244003545869212,0.08586614848533239
16,27,1,0.016666666666666666,3,3,0,1,8,0,2.833213344056216,-1.1425882336477255,0,0.09113755009311443,0.09178035252460727,0.08711475214655588
16,27,1,0.016666666666666666,3,3,0,1,8,0,2.833213344056216,-1.1425882336477255,0,0.09029286441526664,0.09205402979714726,0.08620326888140667
16,27,1,0.016666666666666666,3,3,0,1,8,0,2.833213344056216,-1.1425882336477255,0,0.09016403675834773,0.09244003545869212,0.08586614848533239
16,27,1,0.016666666666666666,3,3,0,1,8,0,2.833213344056216,-1.1425882336477255,0,0.09003105893423614,0.09276216088455654,0.08440059200264474
20,35,1,0.016666666666666666,4,3,0,1,14,1,3.044522437723423,-0.9242805370490239,0,0.09904310311389229,0.10559355311346257,0.08440059200264474
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09839632116262961,0.10704967920014397,0.08711475214655588
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09904310311389229,0.10559355311346257,0.08440059200264474
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09861374504742063,0.10559708644784033,0.08507381644414493
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09839632116262961,0.10704967920014397,0.08711475214655588
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09915138621734397,0.10408678019026865,0.08586614848533239
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09875259605485984,0.10450183598344914,0.08620326888140667
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09875259605485984,0.10450183598344914,0.08620326888140667
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09839632116262961,0.10704967920014397,0.08711475214655588
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09915138621734397,0.10408678019026865,0.08586614848533239
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09904310311389229,0.10559355311346257,0.08440059200264474
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09839632116262961,0.10704967920014397,0.08711475214655588
20,35,1,0.016666666666666666,4,3,0,1,14,0,3.044522437723423,-0.9242805370490239,0,0.09839632116262961,0.10704967920014397,0.08711475214655588
57,36,1,0.016666666666666666,4,3,0,1,11,1,4.060443010546419,1.0950656564889674,0,0.09639696510185404,0.09205402979714726,0.10879792223876564
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09551037645791308,0.09129604887236119,0.1050699076248872
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09551037645791308,0.09129604887236119,0.1050699076248872
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09551037645791308,0.09129604887236119,0.1050699076248872
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09432965333435528,0.09178035252460727,0.10549334193484333
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09639696510185404,0.09205402979714726,0.10879792223876564
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09551037645791308,0.09129604887236119,0.1050699076248872
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09446740954471235,0.09244003545869212,0.10374796589308766
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
57,36,1,0.016666666666666666,4,3,0,1,11,0,4.060443010546419,1.0950656564889674,0,0.09551037645791308,0.09129604887236119,0.1050699076248872
76,21,1,0.016666666666666666,4,3,0,1,8,1,4.343805421853684,2.132027215332801,0,0.09003105893423614,0.10559355311346257,0.0882863803740814
76,21,1,0.016666666666666666,4,3,0,1,8,0,4.343805421853684,2.132027215332801,0,0.09016403675834773,0.10408678019026865,0.08744943673429097
76,21,1,0.016666666666666666,4,3,0,1,8,0,4.343805421853684,2.132027215332801,0,0.08939502224673304,0.10559708644784033,0.08528811265639652
76,21,1,0.016666666666666666,4,3,0,1,8,0,4.343805421853684,2.132027215332801,0,0.09029286441526664,0.10450183598344914,0.08540486884109717
76,21,1,0.016666666666666666,4,3,0,1,8,0,4.343805421853684,2.132027215332801,0,0.08939502224673304,0.10559708644784033,0.08528811265639652
76,21,1,0.016666666666666666,4,3,0,1,8,0,4.343805421853684,2.132027215332801,0,0.08939502224673304,0.10559708644784033,0.08528811265639652
76,21,1,0.016666666666666666,4,3,0,1,8,0,4.343805421853684,2.132027215332801,0,0.09016403675834773,0.10408678019026865,0.08744943673429097
12,45,1,0.016666666666666666,4,3,0,1,13,1,2.5649493574615367,-1.3608959302464274,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.09446740954471235,0.09244003545869212,0.10374796589308766
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.09432965333435528,0.09178035252460727,0.10549334193484333
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.09551037645791308,0.09129604887236119,0.1050699076248872
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.09432965333435528,0.09178035252460727,0.10549334193484333
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.09639696510185404,0.09205402979714726,0.10879792223876564
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.09639696510185404,0.09205402979714726,0.10879792223876564
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
12,45,1,0.016666666666666666,4,3,0,1,13,0,2.5649493574615367,-1.3608959302464274,0,0.0951090568909013,0.09276216088455654,0.10787188673730673
51,29,1,0.016666666666666666,5,3,0,1,12,1,3.9512437185814275,0.7676041115909147,0,0.09904310311389229,0.09276216088455654,0.09215652409801157
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09839632116262961,0.09178035252460727,0.09343095060608295
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09915138621734397,0.09244003545869212,0.09315160471161367
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09875259605485984,0.09205402979714726,0.08873054003665226
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09915138621734397,0.09244003545869212,0.09315160471161367
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09861374504742063,0.09129604887236119,0.08854985833059571
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09904310311389229,0.09276216088455654,0.09215652409801157
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09839632116262961,0.09178035252460727,0.09343095060608295
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09861374504742063,0.09129604887236119,0.08854985833059571
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09875259605485984,0.09205402979714726,0.08873054003665226
51,29,1,0.016666666666666666,5,3,0,1,12,0,3.9512437185814275,0.7676041115909147,0,0.09904310311389229,0.09276216088455654,0.09215652409801157
14,48,1,0.016666666666666666,5,3,0,1,7,1,2.70805020110221,-1.2517420819470766,0,0.09861374504742063,0.08921240634578782,0.08670911750283743
14,48,1,0.016666666666666666,5,3,0,1,7,0,2.70805020110221,-1.2517420819470766,0,0.09915138621734397,0.0891688266835701,0.08486284213390785
14,48,1,0.016666666666666666,5,3,0,1,7,0,2.70805020110221,-1.2517420819470766,0,0.09904310311389229,0.08950079255062895,0.09324594478303305
14,48,1,0.016666666666666666,5,3,0,1,7,0,2.70805020110221,-1.2517420819470766,0,0.09915138621734397,0.0891688266835701,0.08486284213390785
14,48,1,0.016666666666666666,5,3,0,1,7,0,2.70805020110221,-1.2517420819470766,0,0.09904310311389229,0.08950079255062895,0.09324594478303305
14,48,1,0.016666666666666666,5,3,0,1,7,0,2.70805020110221,-1.2517420819470766,0,0.09915138621734397,0.0891688266835701,0.08486284213390785
33,32,1,0.016666666666666666,5,3,0,1,8,1,3.5263605246161616,-0.2147805231032432,0,0.09875259605485984,0.09205402979714726,0.0949737030976341
33,32,1,0.016666666666666666,5,3,0,1,8,0,3.5263605246161616,-0.2147805231032432,0,0.09839632116262961,0.09178035252460727,0.09544467179483984
33,32,1,0.016666666666666666,5,3,0,1,8,0,3.5263605246161616,-0.2147805231032432,0,0.09875259605485984,0.09205402979714726,0.0949737030976341
33,32,1,0.016666666666666666,5,3,0,1,8,0,3.5263605246161616,-0.2147805231032432,0,0.09904310311389229,0.09276216088455654,0.09607735627525994
33,32,1,0.016666666666666666,5,3,0,1,8,0,3.5263605246161616,-0.2147805231032432,0,0.09839632116262961,0.09178035252460727,0.09544467179483984
33,32,1,0.016666666666666666,5,3,0,1,8,0,3.5263605246161616,-0.2147805231032432,0,0.09861374504742063,0.09129604887236119,0.09522036846830709
33,32,1,0.016666666666666666,5,3,0,1,8,0,3.5263605246161616,-0.2147805231032432,0,0.09915138621734397,0.09244003545869212,0.09641771801089424
27,31,1,0.016666666666666666,6,3,0,1,8,1,3.332204510175204,-0.5422420680012958,0,0.08618413003811719,0.10408678019026865,0.10374796589308766
27,31,1,0.016666666666666666,6,3,0,1,8,0,3.332204510175204,-0.5422420680012958,0,0.08833621865881917,0.10559355311346257,0.10787188673730673
27,31,1,0.016666666666666666,6,3,0,1,8,0,3.332204510175204,-0.5422420680012958,0,0.08507230845382321,0.10450183598344914,0.10879792223876564
27,31,1,0.016666666666666666,6,3,0,1,8,0,3.332204510175204,-0.5422420680012958,0,0.08820721600538067,0.10704967920014397,0.10549334193484333
27,31,1,0.016666666666666666,6,3,0,1,8,0,3.332204510175204,-0.5422420680012958,0,0.08618413003811719,0.10408678019026865,0.10374796589308766
27,31,1,0.016666666666666666,6,3,0,1,8,0,3.332204510175204,-0.5422420680012958,0,0.08607998293734821,0.10559708644784033,0.1050699076248872
27,31,1,0.016666666666666666,6,3,0,1,8,0,3.332204510175204,-0.5422420680012958,0,0.08507230845382321,0.10450183598344914,0.10879792223876564
61,24,1,0.016666666666666666,7,3,0,0,13,1,4.127134385045092,1.313373353087669,0,0.08820721600538067,0.10704967920014397,0.14052831654706363
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08833621865881917,0.10559355311346257,0.15846022018900638
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08607998293734821,0.10559708644784033,0.1556273589992047
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08507230845382321,0.10450183598344914,0.16100435142304254
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08607998293734821,0.10559708644784033,0.1556273589992047
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08820721600538067,0.10704967920014397,0.14052831654706363
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08507230845382321,0.10450183598344914,0.16100435142304254
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08618413003811719,0.10408678019026865,0.14267188841609113
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08618413003811719,0.10408678019026865,0.14267188841609113
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08618413003811719,0.10408678019026865,0.14267188841609113
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08820721600538067,0.10704967920014397,0.14052831654706363
61,24,1,0.016666666666666666,7,3,0,0,13,0,4.127134385045092,1.313373353087669,0,0.08607998293734821,0.10559708644784033,0.1556273589992047
17,37,1,0.016666666666666666,7,3,0,0,14,1,2.8903717578961645,-1.0880113094980501,0,0.08939502224673304,0.10559708644784033,0.09522036846830709
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09016403675834773,0.10408678019026865,0.09641771801089424
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09029286441526664,0.10450183598344914,0.0949737030976341
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09003105893423614,0.10559355311346257,0.09607735627525994
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09003105893423614,0.10559355311346257,0.09607735627525994
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09016403675834773,0.10408678019026865,0.09641771801089424
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09029286441526664,0.10450183598344914,0.0949737030976341
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.08939502224673304,0.10559708644784033,0.09522036846830709
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09003105893423614,0.10559355311346257,0.09607735627525994
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09016403675834773,0.10408678019026865,0.09641771801089424
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09003105893423614,0.10559355311346257,0.09607735627525994
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.08939502224673304,0.10559708644784033,0.09522036846830709
17,37,1,0.016666666666666666,7,3,0,0,14,0,2.8903717578961645,-1.0880113094980501,0,0.09029286441526664,0.10450183598344914,0.0949737030976341
33,30,1,0.016666666666666666,7,3,0,0,11,1,3.5263605246161616,-0.2147805231032432,0,0.08507230845382321,0.09205402979714726,0.0949737030976341
